2026.01.26	11:23:00	97.1191	97.1191	97.1171	97.1171	235	0	26
2026.01.26	11:24:00	97.1172	97.1172	97.1044	97.1044	305	0	27
2026.01.26	11:25:00	97.1042	97.1042	97.0964	97.0964	263	0	26
2026.01.26	11:26:00	97.0959	97.1007	97.0959	97.1007	268	0	26
2026.01.26	11:27:00	97.1004	97.1004	97.0757	97.0757	324	0	20
2026.01.26	11:28:00	97.0763	97.0891	97.0763	97.0891	374	0	24
2026.01.26	11:29:00	97.0894	97.0894	97.0675	97.0675	354	0	26
2026.01.26	11:30:00	97.0672	97.0737	97.0672	97.0737	293	0	24
2026.01.26	11:31:00	97.0733	97.0733	97.0575	97.0575	318	0	24
2026.01.26	11:32:00	97.0577	97.0682	97.0577	97.0682	383	0	26
2026.01.26	11:33:00	97.0681	97.0681	97.0504	97.0504	354	0	26
2026.01.26	11:34:00	97.0494	97.0494	97.0489	97.0489	350	0	26
2026.01.26	11:35:00	97.0484	97.0518	97.0484	97.0493	283	0	24
2026.01.26	11:36:00	97.0508	97.0588	97.0508	97.0588	289	0	26
2026.01.26	11:37:00	97.0586	97.0642	97.0586	97.0642	263	0	24
2026.01.26	11:38:00	97.0644	97.0644	97.0620	97.0620	253	0	24
2026.01.26	11:39:00	97.0624	97.0772	97.0624	97.0772	328	0	24
2026.01.26	11:40:00	97.0761	97.0795	97.0761	97.0795	348	0	24
2026.01.26	11:41:00	97.0785	97.0785	97.0658	97.0658	339	0	26
2026.01.26	11:42:00	97.0663	97.0663	97.0492	97.0492	351	0	26
2026.01.26	11:43:00	97.0500	97.0500	97.0276	97.0276	381	0	22
2026.01.26	11:44:00	97.0280	97.0280	97.0247	97.0247	276	0	27
2026.01.26	11:45:00	97.0251	97.0458	97.0251	97.0458	321	0	23
2026.01.26	11:46:00	97.0454	97.0454	97.0330	97.0330	290	0	26
2026.01.26	11:47:00	97.0329	97.0409	97.0329	97.0409	270	0	26
2026.01.26	11:48:00	97.0409	97.0409	97.0387	97.0389	247	0	26
2026.01.26	11:49:00	97.0392	97.0421	97.0392	97.0421	381	0	26
2026.01.26	11:50:00	97.0418	97.0550	97.0418	97.0550	296	0	25
2026.01.26	11:51:00	97.0570	97.0570	97.0345	97.0345	394	0	26
2026.01.26	11:52:00	97.0349	97.0467	97.0349	97.0467	291	0	27
2026.01.26	11:53:00	97.0462	97.0627	97.0462	97.0627	333	0	26
2026.01.26	11:54:00	97.0628	97.0679	97.0621	97.0679	302	0	26
2026.01.26	11:55:00	97.0678	97.0678	97.0625	97.0625	270	0	27
2026.01.26	11:56:00	97.0618	97.0618	97.0591	97.0591	298	0	26
2026.01.26	11:57:00	97.0593	97.0830	97.0593	97.0830	431	0	27
2026.01.26	11:58:00	97.0837	97.0837	97.0700	97.0700	372	0	24
2026.01.26	11:59:00	97.0686	97.0686	97.0558	97.0558	306	0	26
2026.01.26	12:00:00	97.0539	97.0539	97.0487	97.0487	355	0	24
2026.01.26	12:01:00	97.0485	97.0645	97.0485	97.0645	301	0	27
2026.01.26	12:02:00	97.0649	97.0793	97.0649	97.0793	320	0	26
2026.01.26	12:03:00	97.0800	97.0800	97.0753	97.0753	249	0	26
2026.01.26	12:04:00	97.0753	97.0753	97.0749	97.0749	244	0	26
2026.01.26	12:05:00	97.0749	97.0797	97.0749	97.0797	236	0	27
2026.01.26	12:06:00	97.0777	97.0777	97.0676	97.0676	218	0	26
2026.01.26	12:07:00	97.0678	97.0758	97.0678	97.0758	239	0	27
2026.01.26	12:08:00	97.0739	97.0806	97.0739	97.0806	201	0	24
2026.01.26	12:09:00	97.0814	97.0952	97.0814	97.0952	325	0	24
2026.01.26	12:10:00	97.0952	97.1112	97.0952	97.1112	354	0	24
2026.01.26	12:11:00	97.1115	97.1115	97.1053	97.1053	290	0	20
2026.01.26	12:12:00	97.1051	97.1051	97.0920	97.0920	326	0	27
2026.01.26	12:13:00	97.0918	97.0953	97.0918	97.0953	289	0	28
